"","Compound.Name","File_num","LRI_avg","RI2"
"336","dC24","GCxGC_20181204_2352",2400,0.0586914050565064
"337","dC24","GCxGC_20181210_1223",2400.29498525074,0.0578579011164872
"338","dC24","GCxGC_20181210_1606",2400,0.0707916709238212
"339","dC24","GCxGC_20181210_1756",2401.5350877193,0.0589281881278823
"340","dC24","GCxGC_20181210_1946",2400,0.0589654722935339
"341","dC24","GCxGC_20181210_2137",2401.31578947368,0.0598266664675283
"342","dC24","GCxGC_20181218_2025",2400.25062656642,0.0491910251442318
"343","dC24","GCxGC_20181219_0008",2400.43859649123,0.0586438696606439
"344","dC24","GCxGC_20181219_0200",2400.21929824561,0.0486438785203896
"345","dC24","GCxGC_20181219_0351",2400.19493177388,0.0586521734203191
"346","dC24","GCxGC_20181219_0543",2400.25062656642,0.0627226265110747
"347","dC26","GCxGC_20181127_1640",2601.50943396226,0.0615199164947688
"348","dC26","GCxGC_20181127_1834",2601.57232704402,0.0615842516372387
"349","dC26","GCxGC_20181127_2026",2601.4953271028,0.0587834501992333
"350","dC26","GCxGC_20181127_2218",2600,0.0679683827744995
"351","dC26","GCxGC_20181128_0011",2600,0.0611733461259478
"352","dC26","GCxGC_20181201_1254",2600,0.0876091242430972
"353","dC26","GCxGC_20181201_1719",2601.63551401869,0.0876515446261487
"354","dC26","GCxGC_20181201_1910",2600.53908355795,0.0777595582075871
"355","dC26","GCxGC_20181201_2104",2600,0.0777384428654033
"356","dC26","GCxGC_20181204_1626",2600.93457943925,0.0687252081332215
